solution_id,problem_id,old_outcome,input_outcome,graph_outcome,mutation_outcome,input_result,graph_result,mutation_result
146979,839,1,,,,,,
146980,839,0,,,,,,
146981,839,0,,,,,,
146982,839,1,,,,,,
146983,839,0,,,,,,
146984,839,1,,,,,,
146985,839,1,,,,,,
146986,839,1,,,,,,
146987,839,0,,,,,,
146988,839,0,,,,,,
146989,839,1,,,,,,
146990,839,0,,,,,,
146991,839,0,,,,,,
146992,839,0,,,,,,
146993,839,0,,,,,,
146994,839,0,,,,,,
146995,839,0,,,,,,
146996,839,0,,,,,,
146997,839,0,,,,,,
146998,839,0,,,,,,
146999,839,1,,,,,,
147000,839,0,,,,,,
147001,839,0,,,,,,
147002,839,0,,,,,,
147003,839,1,,,,,,
147004,839,1,,,,,,
147005,839,0,,,,,,
147006,839,0,,,,,,
147007,839,0,,,,,,
147008,839,0,,,,,,
147009,839,0,,,,,,
147010,839,0,,,,,,
147011,839,0,,,,,,
147012,839,0,,,,,,
147013,839,0,,,,,,
147014,839,0,,,,,,
147015,839,0,,,,,,
147016,839,0,,,,,,
147017,839,0,,,,,,
147018,839,0,,,,,,
147019,839,0,,,,,,
147020,839,0,,,,,,
147021,839,0,,,,,,
147022,839,0,,,,,,
147023,839,0,,,,,,
147024,839,0,,,,,,
147025,839,0,,,,,,
147026,839,0,,,,,,
147027,839,0,,,,,,
147028,839,0,,,,,,
147029,839,0,,,,,,
147030,839,0,,,,,,
147031,839,0,,,,,,
147032,839,0,,,,,,
147033,839,1,,,,,,
147034,839,1,,,,,,
147035,839,1,,,,,,
147036,839,1,,,,,,
147037,839,1,,,,,,
147038,839,0,,,,,,
147039,839,0,,,,,,
147040,839,0,,,,,,
147041,839,0,,,,,,
147042,839,1,,,,,,
147043,839,0,,,,,,
147044,839,0,,,,,,
147045,839,0,,,,,,
147046,839,0,,,,,,
147047,839,0,,,,,,
147048,839,0,,,,,,
147049,839,0,,,,,,
147050,839,0,,,,,,
147051,839,0,,,,,,
147052,839,0,,,,,,
147053,839,0,,,,,,
147054,839,0,,,,,,
147055,839,0,,,,,,
147056,839,0,,,,,,
147057,839,1,,,,,,
147058,839,1,,,,,,
147059,839,0,,,,,,
147060,839,0,,,,,,
147061,839,0,,,,,,
147062,839,0,,,,,,
147063,839,0,,,,,,
147064,839,0,,,,,,
147065,839,0,,,,,,
147066,839,0,,,,,,
147067,839,0,,,,,,
147068,839,0,,,,,,
147069,839,0,,,,,,
147070,839,0,,,,,,
147071,839,0,,,,,,
147072,839,0,,,,,,
147073,839,0,,,,,,
147074,839,0,,,,,,
147075,839,0,,,,,,
147076,839,0,,,,,,
147077,839,0,,,,,,
147078,839,0,,,,,,
147079,839,0,,,,,,
147080,839,0,,,,,,
147081,839,0,,,,,,
147082,839,0,,,,,,
147083,839,1,,,,,,
147084,839,0,,,,,,
147085,839,0,,,,,,
147086,839,0,,,,,,
147087,839,0,,,,,,
147088,839,0,,,,,,
147089,839,1,,,,,,
147090,839,1,,,,,,
147091,839,1,,,,,,
147092,839,0,,,,,,
147093,839,1,,,,,,
147094,839,0,,,,,,
147095,839,0,,,,,,
147096,839,0,,,,,,
147097,839,0,,,,,,
147098,839,0,,,,,,
147099,839,0,,,,,,
147100,839,0,,,,,,
147101,839,1,,,,,,
147102,839,0,,,,,,
147103,839,0,,,,,,
147104,839,0,,,,,,
147105,839,0,,,,,,
147106,839,0,,,,,,
147107,839,1,,,,,,
147108,839,0,,,,,,
147109,839,1,,,,,,
147110,839,0,,,,,,
147111,839,0,,,,,,
147112,839,0,,,,,,
147113,839,0,,,,,,
147114,839,0,,,,,,
147115,839,0,,,,,,
147116,839,0,,,,,,
147117,839,0,,,,,,
147118,839,0,,,,,,
147119,839,0,,,,,,
147120,839,0,,,,,,
147121,839,0,,,,,,
147122,839,0,,,,,,
147123,839,0,,,,,,
147124,839,0,,,,,,
147125,839,0,,,,,,
147126,839,0,,,,,,
147127,839,0,,,,,,
147128,839,0,,,,,,
147129,839,0,,,,,,
147130,839,0,,,,,,
147131,839,0,,,,,,
147132,839,0,,,,,,
147133,839,0,,,,,,
147134,839,0,,,,,,
147135,839,0,,,,,,
147136,839,0,,,,,,
147137,839,0,,,,,,
147138,839,0,,,,,,
147139,839,0,,,,,,
147140,839,0,,,,,,
147141,839,0,,,,,,
147142,839,0,,,,,,
147143,839,0,,,,,,
147144,839,0,,,,,,
147145,839,0,,,,,,
147146,839,1,,,,,,
147147,839,0,,,,,,
147148,839,1,,,,,,
147149,839,1,,,,,,
147150,839,0,,,,,,
147151,839,0,,,,,,
147152,839,0,,,,,,
147153,839,1,,,,,,
147154,839,1,,,,,,
147155,839,1,,,,,,
147156,839,1,,,,,,
147157,839,0,,,,,,
147158,839,0,,,,,,
147159,839,1,,,,,,
147160,839,0,,,,,,
147161,839,0,,,,,,
147162,839,0,,,,,,
147163,839,0,,,,,,
147164,839,0,,,,,,
147165,839,0,,,,,,
147166,839,1,,,,,,
147167,839,0,,,,,,
147168,839,0,,,,,,
147169,839,0,,,,,,
147170,839,0,,,,,,
147171,839,0,,,,,,
147172,839,0,,,,,,
147173,839,0,,,,,,
147174,839,0,,,,,,
147175,839,0,,,,,,
147176,839,0,,,,,,
147177,839,0,,,,,,
147178,839,0,,,,,,
147179,839,0,,,,,,
147180,839,0,,,,,,
147181,839,1,,,,,,
147182,839,0,,,,,,
147183,839,0,,,,,,
147184,839,0,,,,,,
147185,839,0,,,,,,
147186,839,0,,,,,,
147187,839,0,,,,,,
147188,839,0,,,,,,
147189,839,0,,,,,,
147190,839,0,,,,,,
147191,839,0,,,,,,
147192,839,1,,,,,,
147193,839,0,,,,,,
147194,839,0,,,,,,
147195,839,0,,,,,,
147196,839,0,,,,,,
147197,839,0,,,,,,
147198,839,0,,,,,,
147199,839,0,,,,,,
147200,839,0,,,,,,
147201,839,1,,,,,,
147202,839,0,,,,,,
147203,839,0,,,,,,
147204,839,0,,,,,,
147205,839,0,,,,,,
147206,839,0,,,,,,
147207,839,1,,,,,,
147208,839,1,,,,,,
147209,839,0,,,,,,
147210,839,0,,,,,,
147211,839,0,,,,,,
147212,839,0,,,,,,
147213,839,0,,,,,,
147214,839,0,,,,,,
147215,839,0,,,,,,
147216,839,0,,,,,,
147217,839,0,,,,,,
147218,839,0,,,,,,
147219,839,0,,,,,,
147220,839,0,,,,,,
147221,839,0,,,,,,
147222,839,0,,,,,,
147223,839,0,,,,,,
147224,839,0,,,,,,
147225,839,1,,,,,,
147226,839,0,,,,,,
147227,839,0,,,,,,
147228,839,1,,,,,,
147229,839,0,,,,,,
147230,839,0,,,,,,
147231,839,0,,,,,,
147232,839,0,,,,,,
147233,839,0,,,,,,
147234,839,0,,,,,,
147235,839,0,,,,,,
147236,839,0,,,,,,
147237,839,0,,,,,,
147238,839,0,,,,,,
147239,839,0,,,,,,
147240,839,0,,,,,,
147241,839,0,,,,,,
147242,839,1,,,,,,
147243,839,1,,,,,,
147244,839,0,,,,,,
147245,839,0,,,,,,
147246,839,0,,,,,,
147247,839,0,,,,,,
147248,839,0,,,,,,
147249,839,0,,,,,,
147250,839,0,,,,,,
147251,839,0,,,,,,
147252,839,0,,,,,,
147253,839,0,,,,,,
147254,839,0,,,,,,
147255,839,0,,,,,,
147256,839,0,,,,,,
147257,839,0,,,,,,
147258,839,0,,,,,,
147259,839,0,,,,,,
147260,839,0,,,,,,
147261,839,0,,,,,,
147262,839,0,,,,,,
147263,839,0,,,,,,
147264,839,0,,,,,,
147265,839,0,,,,,,
147266,839,0,,,,,,
147267,839,1,,,,,,
147268,839,0,,,,,,
147269,839,0,,,,,,
147270,839,0,,,,,,
147271,839,0,,,,,,
147272,839,0,,,,,,
147273,839,0,,,,,,
147274,839,0,,,,,,
147275,839,0,,,,,,
147276,839,0,,,,,,
147277,839,1,,,,,,
147278,839,0,,,,,,
147279,839,0,,,,,,
147280,839,0,,,,,,
147281,839,0,,,,,,
147282,839,0,,,,,,
147283,839,0,,,,,,
147284,839,0,,,,,,
147285,839,0,,,,,,
147286,839,1,,,,,,
147287,839,0,,,,,,
147288,839,0,,,,,,
147289,839,0,,,,,,
147290,839,0,,,,,,
147291,839,0,,,,,,
147292,839,0,,,,,,
147293,839,0,,,,,,
147294,839,0,,,,,,
147295,839,0,,,,,,
147296,839,0,,,,,,
147297,839,0,,,,,,
147298,839,0,,,,,,
147299,839,1,,,,,,
147300,839,0,,,,,,
147301,839,0,,,,,,
147302,839,0,,,,,,
147303,839,0,,,,,,
147304,839,0,,,,,,
147305,839,0,,,,,,
147306,839,0,,,,,,
147307,839,0,,,,,,
147308,839,0,,,,,,
147309,839,0,,,,,,
147310,839,0,,,,,,
147311,839,0,,,,,,
147312,839,0,,,,,,
147313,839,0,,,,,,
147314,839,0,,,,,,
147315,839,0,,,,,,
147316,839,0,,,,,,
147317,839,0,,,,,,
147318,839,0,,,,,,
147319,839,0,,,,,,
147320,839,0,,,,,,
147321,839,0,,,,,,
147322,839,0,,,,,,
147323,839,0,,,,,,
147324,839,0,,,,,,
147325,839,0,,,,,,
147326,839,0,,,,,,
147327,839,0,,,,,,
