solution_id,problem_id,old_outcome,input_outcome,graph_outcome,mutation_outcome,input_result,graph_result,mutation_result
50912,736,0,,,,,,
50913,736,0,,,,,,
50914,736,1,,,,,,
50915,736,0,,,,,,
50916,736,1,,,,,,
50917,736,0,,,,,,
50918,736,1,,,,,,
50919,736,1,,,,,,
50920,736,0,,,,,,
50921,736,1,,,,,,
50922,736,0,,,,,,
50923,736,1,,,,,,
50924,736,0,,,,,,
50925,736,0,,,,,,
50926,736,0,,,,,,
50927,736,1,,,,,,
50928,736,1,,,,,,
50929,736,0,,,,,,
50930,736,1,,,,,,
50931,736,0,,,,,,
50932,736,0,,,,,,
50933,736,1,,,,,,
50934,736,1,,,,,,
50935,736,1,,,,,,
50936,736,1,,,,,,
50937,736,0,,,,,,
50938,736,1,,,,,,
50939,736,1,,,,,,
50940,736,1,,,,,,
50941,736,1,,,,,,
50942,736,0,,,,,,
50943,736,1,,,,,,
50944,736,1,,,,,,
50945,736,1,,,,,,
50946,736,1,,,,,,
50947,736,0,,,,,,
50948,736,0,,,,,,
50949,736,1,,,,,,
50950,736,1,,,,,,
50951,736,1,,,,,,
50952,736,0,,,,,,
50953,736,0,,,,,,
50954,736,0,,,,,,
50955,736,0,,,,,,
50956,736,0,,,,,,
50957,736,0,,,,,,
50958,736,1,,,,,,
50959,736,1,,,,,,
50960,736,1,,,,,,
50961,736,0,,,,,,
50962,736,0,,,,,,
50963,736,1,,,,,,
50964,736,1,,,,,,
50965,736,1,,,,,,
50966,736,1,,,,,,
50967,736,1,,,,,,
50968,736,1,,,,,,
50969,736,1,,,,,,
50970,736,1,,,,,,
50971,736,0,,,,,,
50972,736,1,,,,,,
50973,736,1,,,,,,
50974,736,1,,,,,,
50975,736,0,,,,,,
50976,736,1,,,,,,
50977,736,1,,,,,,
50978,736,0,,,,,,
50979,736,1,,,,,,
50980,736,1,,,,,,
50981,736,1,,,,,,
50982,736,0,,,,,,
50983,736,0,,,,,,
50984,736,0,,,,,,
50985,736,1,,,,,,
50986,736,1,,,,,,
50987,736,1,,,,,,
50988,736,1,,,,,,
50989,736,1,,,,,,
50990,736,1,,,,,,
50991,736,0,,,,,,
50992,736,1,,,,,,
50993,736,0,,,,,,
50994,736,0,,,,,,
50995,736,1,,,,,,
50996,736,1,,,,,,
50997,736,1,,,,,,
50998,736,1,,,,,,
50999,736,1,,,,,,
51000,736,1,,,,,,
51001,736,1,,,,,,
51002,736,1,,,,,,
51003,736,1,,,,,,
51004,736,1,,,,,,
51005,736,0,,,,,,
51006,736,0,,,,,,
51007,736,0,,,,,,
51008,736,0,,,,,,
51009,736,0,,,,,,
51010,736,0,,,,,,
51011,736,0,,,,,,
51012,736,0,,,,,,
51013,736,0,,,,,,
51014,736,0,,,,,,
51015,736,1,,,,,,
51016,736,1,,,,,,
51017,736,0,,,,,,
51018,736,0,,,,,,
51019,736,0,,,,,,
51020,736,0,,,,,,
51021,736,1,,,,,,
51022,736,1,,,,,,
51023,736,1,,,,,,
51024,736,0,,,,,,
51025,736,1,,,,,,
51026,736,1,,,,,,
51027,736,0,,,,,,
51028,736,0,,,,,,
51029,736,0,,,,,,
51030,736,0,,,,,,
51031,736,0,,,,,,
51032,736,0,,,,,,
51033,736,0,,,,,,
51034,736,0,,,,,,
51035,736,0,,,,,,
51036,736,0,,,,,,
51037,736,0,,,,,,
51038,736,0,,,,,,
51039,736,0,,,,,,
51040,736,0,,,,,,
51041,736,0,,,,,,
51042,736,0,,,,,,
51043,736,0,,,,,,
51044,736,0,,,,,,
51045,736,0,,,,,,
51046,736,0,,,,,,
51047,736,0,,,,,,
51048,736,0,,,,,,
51049,736,0,,,,,,
51050,736,0,,,,,,
51051,736,0,,,,,,
51052,736,0,,,,,,
51053,736,0,,,,,,
51054,736,0,,,,,,
51055,736,0,,,,,,
51056,736,1,,,,,,
51057,736,0,,,,,,
51058,736,0,,,,,,
51059,736,0,,,,,,
51060,736,0,,,,,,
51061,736,0,,,,,,
51062,736,0,,,,,,
51063,736,0,,,,,,
51064,736,0,,,,,,
51065,736,1,,,,,,
51066,736,1,,,,,,
51067,736,0,,,,,,
51068,736,1,,,,,,
51069,736,1,,,,,,
51070,736,0,,,,,,
51071,736,1,,,,,,
51072,736,0,,,,,,
51073,736,1,,,,,,
51074,736,1,,,,,,
51075,736,0,,,,,,
51076,736,0,,,,,,
51077,736,1,,,,,,
51078,736,1,,,,,,
51079,736,1,,,,,,
51080,736,1,,,,,,
51081,736,0,,,,,,
51082,736,0,,,,,,
51083,736,0,,,,,,
51084,736,0,,,,,,
51085,736,0,,,,,,
51086,736,0,,,,,,
51087,736,0,,,,,,
51088,736,0,,,,,,
51089,736,0,,,,,,
51090,736,0,,,,,,
51091,736,0,,,,,,
51092,736,0,,,,,,
51093,736,0,,,,,,
51094,736,0,,,,,,
51095,736,1,,,,,,
51096,736,1,,,,,,
51097,736,0,,,,,,
51098,736,1,,,,,,
51099,736,0,,,,,,
51100,736,1,,,,,,
51101,736,1,,,,,,
51102,736,1,,,,,,
51103,736,1,,,,,,
51104,736,1,,,,,,
51105,736,1,,,,,,
51106,736,1,,,,,,
51107,736,0,,,,,,
51108,736,0,,,,,,
51109,736,1,,,,,,
51110,736,1,,,,,,
51111,736,1,,,,,,
51112,736,0,,,,,,
51113,736,0,,,,,,
51114,736,1,,,,,,
51115,736,0,,,,,,
51116,736,0,,,,,,
51117,736,0,,,,,,
51118,736,0,,,,,,
51119,736,0,,,,,,
51120,736,0,,,,,,
51121,736,0,,,,,,
51122,736,0,,,,,,
51123,736,1,,,,,,
51124,736,1,,,,,,
51125,736,0,,,,,,
51126,736,0,,,,,,
51127,736,0,,,,,,
51128,736,0,,,,,,
