solution_id,problem_id,old_outcome,input_outcome,graph_outcome,mutation_outcome,input_result,graph_result,mutation_result
303158,827,1,,,,,,
303159,827,0,,,,,,
303160,827,0,,,,,,
303161,827,1,,,,,,
303162,827,0,,,,,,
303163,827,0,,,,,,
303164,827,1,,,,,,
303165,827,0,,,,,,
303166,827,1,,,,,,
303167,827,0,,,,,,
303168,827,0,,,,,,
303169,827,0,,,,,,
303170,827,0,,,,,,
303171,827,0,,,,,,
303172,827,1,,,,,,
303173,827,1,,,,,,
303174,827,0,,,,,,
303175,827,0,,,,,,
303176,827,0,,,,,,
303177,827,0,,,,,,
303178,827,1,,,,,,
303179,827,0,,,,,,
303180,827,0,,,,,,
303181,827,1,,,,,,
303182,827,1,,,,,,
303183,827,0,,,,,,
303184,827,1,,,,,,
303185,827,0,,,,,,
303186,827,0,,,,,,
303187,827,0,,,,,,
303188,827,0,,,,,,
303189,827,0,,,,,,
303190,827,0,,,,,,
303191,827,0,,,,,,
303192,827,0,,,,,,
303193,827,0,,,,,,
303194,827,0,,,,,,
303195,827,0,,,,,,
303196,827,0,,,,,,
303197,827,1,,,,,,
303198,827,0,,,,,,
303199,827,0,,,,,,
303200,827,0,,,,,,
303201,827,0,,,,,,
303202,827,0,,,,,,
303203,827,0,,,,,,
303204,827,1,,,,,,
303205,827,1,,,,,,
303206,827,1,,,,,,
303207,827,0,,,,,,
303208,827,1,,,,,,
303209,827,1,,,,,,
303210,827,1,,,,,,
303211,827,1,,,,,,
303212,827,0,,,,,,
303213,827,1,,,,,,
303214,827,0,,,,,,
303215,827,0,,,,,,
303216,827,1,,,,,,
303217,827,1,,,,,,
303218,827,0,,,,,,
303219,827,0,,,,,,
303220,827,0,,,,,,
303221,827,0,,,,,,
303222,827,0,,,,,,
303223,827,0,,,,,,
303224,827,1,,,,,,
303225,827,0,,,,,,
303226,827,0,,,,,,
303227,827,1,,,,,,
303228,827,0,,,,,,
303229,827,0,,,,,,
303230,827,0,,,,,,
303231,827,0,,,,,,
303232,827,0,,,,,,
303233,827,0,,,,,,
303234,827,1,,,,,,
303235,827,0,,,,,,
303236,827,0,,,,,,
303237,827,0,,,,,,
303238,827,0,,,,,,
303239,827,0,,,,,,
303240,827,0,,,,,,
303241,827,0,,,,,,
303242,827,0,,,,,,
303243,827,0,,,,,,
303244,827,0,,,,,,
303245,827,1,,,,,,
303246,827,1,,,,,,
303247,827,1,,,,,,
303248,827,1,,,,,,
303249,827,1,,,,,,
303250,827,1,,,,,,
303251,827,0,,,,,,
303252,827,1,,,,,,
303253,827,1,,,,,,
303254,827,1,,,,,,
303255,827,0,,,,,,
303256,827,1,,,,,,
303257,827,0,,,,,,
303258,827,0,,,,,,
303259,827,0,,,,,,
303260,827,0,,,,,,
303261,827,0,,,,,,
303262,827,0,,,,,,
303263,827,0,,,,,,
303264,827,0,,,,,,
303265,827,0,,,,,,
303266,827,1,,,,,,
303267,827,1,,,,,,
303268,827,0,,,,,,
303269,827,1,,,,,,
303270,827,1,,,,,,
303271,827,1,,,,,,
303272,827,1,,,,,,
303273,827,0,,,,,,
303274,827,0,,,,,,
303275,827,0,,,,,,
303276,827,0,,,,,,
303277,827,1,,,,,,
303278,827,0,,,,,,
303279,827,1,,,,,,
303280,827,1,,,,,,
303281,827,1,,,,,,
303282,827,0,,,,,,
303283,827,0,,,,,,
303284,827,0,,,,,,
303285,827,0,,,,,,
303286,827,0,,,,,,
303287,827,1,,,,,,
303288,827,1,,,,,,
303289,827,1,,,,,,
303290,827,1,,,,,,
303291,827,1,,,,,,
303292,827,1,,,,,,
303293,827,0,,,,,,
303294,827,1,,,,,,
303295,827,1,,,,,,
303296,827,0,,,,,,
303297,827,0,,,,,,
303298,827,1,,,,,,
303299,827,1,,,,,,
303300,827,0,,,,,,
303301,827,0,,,,,,
303302,827,1,,,,,,
303303,827,1,,,,,,
303304,827,1,,,,,,
303305,827,1,,,,,,
303306,827,1,,,,,,
303307,827,1,,,,,,
303308,827,1,,,,,,
303309,827,0,,,,,,
303310,827,1,,,,,,
303311,827,1,,,,,,
303312,827,0,,,,,,
303313,827,1,,,,,,
303314,827,0,,,,,,
303315,827,1,,,,,,
303316,827,1,,,,,,
303317,827,0,,,,,,
303318,827,0,,,,,,
303319,827,0,,,,,,
303320,827,0,,,,,,
303321,827,0,,,,,,
303322,827,0,,,,,,
303323,827,0,,,,,,
303324,827,1,,,,,,
303325,827,1,,,,,,
303326,827,0,,,,,,
303327,827,1,,,,,,
303328,827,0,,,,,,
303329,827,0,,,,,,
303330,827,1,,,,,,
303331,827,1,,,,,,
303332,827,1,,,,,,
303333,827,1,,,,,,
303334,827,1,,,,,,
303335,827,0,,,,,,
303336,827,0,,,,,,
303337,827,0,,,,,,
303338,827,0,,,,,,
303339,827,0,,,,,,
303340,827,0,,,,,,
303341,827,0,,,,,,
303342,827,0,,,,,,
303343,827,0,,,,,,
303344,827,0,,,,,,
303345,827,0,,,,,,
303346,827,0,,,,,,
303347,827,1,,,,,,
303348,827,0,,,,,,
303349,827,0,,,,,,
303350,827,0,,,,,,
303351,827,0,,,,,,
303352,827,0,,,,,,
303353,827,0,,,,,,
303354,827,0,,,,,,
303355,827,0,,,,,,
303356,827,0,,,,,,
303357,827,0,,,,,,
303358,827,0,,,,,,
303359,827,0,,,,,,
303360,827,0,,,,,,
303361,827,0,,,,,,
303362,827,0,,,,,,
303363,827,1,,,,,,
303364,827,0,,,,,,
303365,827,0,,,,,,
303366,827,0,,,,,,
303367,827,0,,,,,,
303368,827,1,,,,,,
303369,827,1,,,,,,
303370,827,0,,,,,,
303371,827,1,,,,,,
303372,827,0,,,,,,
303373,827,0,,,,,,
303374,827,0,,,,,,
303375,827,0,,,,,,
303376,827,0,,,,,,
303377,827,0,,,,,,
303378,827,0,,,,,,
303379,827,0,,,,,,
303380,827,0,,,,,,
303381,827,0,,,,,,
303382,827,0,,,,,,
303383,827,0,,,,,,
303384,827,0,,,,,,
303385,827,0,,,,,,
303386,827,0,,,,,,
303387,827,0,,,,,,
303388,827,1,,,,,,
303389,827,0,,,,,,
303390,827,0,,,,,,
303391,827,0,,,,,,
303392,827,0,,,,,,
303393,827,0,,,,,,
303394,827,1,,,,,,
303395,827,0,,,,,,
303396,827,0,,,,,,
303397,827,0,,,,,,
303398,827,0,,,,,,
303399,827,0,,,,,,
303400,827,0,,,,,,
303401,827,0,,,,,,
303402,827,0,,,,,,
303403,827,0,,,,,,
303404,827,0,,,,,,
303405,827,0,,,,,,
303406,827,0,,,,,,
303407,827,0,,,,,,
303408,827,0,,,,,,
303409,827,1,,,,,,
303410,827,1,,,,,,
303411,827,0,,,,,,
303412,827,1,,,,,,
303413,827,0,,,,,,
303414,827,1,,,,,,
303415,827,0,,,,,,
303416,827,0,,,,,,
303417,827,0,,,,,,
303418,827,0,,,,,,
303419,827,0,,,,,,
303420,827,0,,,,,,
303421,827,0,,,,,,
303422,827,0,,,,,,
303423,827,1,,,,,,
303424,827,0,,,,,,
303425,827,0,,,,,,
303426,827,0,,,,,,
303427,827,0,,,,,,
303428,827,0,,,,,,
303429,827,0,,,,,,
303430,827,0,,,,,,
303431,827,0,,,,,,
303432,827,1,,,,,,
303433,827,0,,,,,,
303434,827,1,,,,,,
303435,827,0,,,,,,
303436,827,1,,,,,,
303437,827,1,,,,,,
303438,827,0,,,,,,
303439,827,0,,,,,,
303440,827,0,,,,,,
303441,827,1,,,,,,
303442,827,0,,,,,,
303443,827,1,,,,,,
303444,827,0,,,,,,
303445,827,0,,,,,,
303446,827,0,,,,,,
303447,827,0,,,,,,
303448,827,0,,,,,,
303449,827,0,,,,,,
303450,827,1,,,,,,
303451,827,1,,,,,,
303452,827,0,,,,,,
303453,827,0,,,,,,
303454,827,0,,,,,,
303455,827,0,,,,,,
303456,827,0,,,,,,
303457,827,1,,,,,,
303458,827,1,,,,,,
303459,827,0,,,,,,
303460,827,0,,,,,,
303461,827,1,,,,,,
303462,827,1,,,,,,
303463,827,0,,,,,,
303464,827,1,,,,,,
303465,827,0,,,,,,
303466,827,0,,,,,,
303467,827,0,,,,,,
303468,827,0,,,,,,
303469,827,0,,,,,,
303470,827,0,,,,,,
303471,827,0,,,,,,
303472,827,0,,,,,,
303473,827,0,,,,,,
303474,827,0,,,,,,
303475,827,0,,,,,,
303476,827,1,,,,,,
303477,827,0,,,,,,
303478,827,0,,,,,,
303479,827,0,,,,,,
303480,827,0,,,,,,
303481,827,0,,,,,,
303482,827,0,,,,,,
303483,827,0,,,,,,
303484,827,0,,,,,,
303485,827,0,,,,,,
303486,827,0,,,,,,
303487,827,0,,,,,,
303488,827,1,,,,,,
303489,827,0,,,,,,
303490,827,0,,,,,,
303491,827,1,,,,,,
303492,827,0,,,,,,
303493,827,1,,,,,,
303494,827,1,,,,,,
303495,827,1,,,,,,
303496,827,1,,,,,,
303497,827,0,,,,,,
303498,827,0,,,,,,
303499,827,0,,,,,,
303500,827,0,,,,,,
303501,827,0,,,,,,
303502,827,0,,,,,,
303503,827,0,,,,,,
303504,827,1,,,,,,
303505,827,1,,,,,,
303506,827,1,,,,,,
303507,827,0,,,,,,
303508,827,0,,,,,,
303509,827,0,,,,,,
303510,827,0,,,,,,
303511,827,0,,,,,,
303512,827,0,,,,,,
303513,827,0,,,,,,
303514,827,0,,,,,,
303515,827,0,,,,,,
303516,827,0,,,,,,
303517,827,0,,,,,,
303518,827,0,,,,,,
303519,827,0,,,,,,
303520,827,0,,,,,,
303521,827,0,,,,,,
303522,827,0,,,,,,
303523,827,0,,,,,,
303524,827,0,,,,,,
303525,827,0,,,,,,
303526,827,0,,,,,,
303527,827,0,,,,,,
303528,827,1,,,,,,
303529,827,0,,,,,,
303530,827,0,,,,,,
303531,827,0,,,,,,
303532,827,0,,,,,,
303533,827,0,,,,,,
303534,827,0,,,,,,
303535,827,1,,,,,,
303536,827,0,,,,,,
303537,827,1,,,,,,
303538,827,0,,,,,,
303539,827,0,,,,,,
303540,827,0,,,,,,
303541,827,0,,,,,,
303542,827,0,,,,,,
303543,827,0,,,,,,
303544,827,0,,,,,,
303545,827,0,,,,,,
303546,827,0,,,,,,
303547,827,0,,,,,,
303548,827,0,,,,,,
303549,827,0,,,,,,
303550,827,0,,,,,,
303551,827,0,,,,,,
303552,827,0,,,,,,
303553,827,0,,,,,,
303554,827,0,,,,,,
303555,827,0,,,,,,
303556,827,0,,,,,,
303557,827,0,,,,,,
303558,827,0,,,,,,
303559,827,1,,,,,,
303560,827,0,,,,,,
303561,827,1,,,,,,
303562,827,0,,,,,,
303563,827,1,,,,,,
303564,827,0,,,,,,
303565,827,1,,,,,,
303566,827,0,,,,,,
303567,827,0,,,,,,
303568,827,0,,,,,,
303569,827,0,,,,,,
303570,827,0,,,,,,
303571,827,0,,,,,,
303572,827,1,,,,,,
303573,827,0,,,,,,
303574,827,0,,,,,,
303575,827,1,,,,,,
303576,827,0,,,,,,
303577,827,0,,,,,,
303578,827,0,,,,,,
303579,827,0,,,,,,
303580,827,0,,,,,,
303581,827,0,,,,,,
303582,827,0,,,,,,
303583,827,0,,,,,,
303584,827,0,,,,,,
303585,827,0,,,,,,
303586,827,1,,,,,,
303587,827,0,,,,,,
303588,827,1,,,,,,
303589,827,0,,,,,,
303590,827,0,,,,,,
303591,827,1,,,,,,
303592,827,0,,,,,,
303593,827,0,,,,,,
303594,827,0,,,,,,
303595,827,0,,,,,,
303596,827,0,,,,,,
303597,827,0,,,,,,
303598,827,0,,,,,,
303599,827,0,,,,,,
303600,827,0,,,,,,
303601,827,0,,,,,,
303602,827,0,,,,,,
303603,827,0,,,,,,
303604,827,0,,,,,,
303605,827,0,,,,,,
303606,827,0,,,,,,
303607,827,1,,,,,,
303608,827,1,,,,,,
303609,827,0,,,,,,
303610,827,0,,,,,,
303611,827,1,,,,,,
303612,827,0,,,,,,
303613,827,0,,,,,,
303614,827,0,,,,,,
303615,827,0,,,,,,
303616,827,0,,,,,,
303617,827,0,,,,,,
303618,827,0,,,,,,
303619,827,0,,,,,,
303620,827,0,,,,,,
303621,827,1,,,,,,
303622,827,0,,,,,,
303623,827,1,,,,,,
303624,827,1,,,,,,
303625,827,1,,,,,,
303626,827,0,,,,,,
303627,827,0,,,,,,
303628,827,1,,,,,,
303629,827,0,,,,,,
303630,827,1,,,,,,
303631,827,0,,,,,,
303632,827,0,,,,,,
303633,827,1,,,,,,
303634,827,0,,,,,,
303635,827,1,,,,,,
303636,827,0,,,,,,
303637,827,0,,,,,,
303638,827,0,,,,,,
303639,827,0,,,,,,
303640,827,0,,,,,,
303641,827,0,,,,,,
303642,827,1,,,,,,
303643,827,0,,,,,,
303644,827,1,,,,,,
303645,827,0,,,,,,
303646,827,0,,,,,,
303647,827,0,,,,,,
303648,827,1,,,,,,
303649,827,1,,,,,,
303650,827,1,,,,,,
303651,827,1,,,,,,
303652,827,0,,,,,,
303653,827,0,,,,,,
303654,827,0,,,,,,
303655,827,0,,,,,,
303656,827,1,,,,,,
303657,827,1,,,,,,
303658,827,1,,,,,,
303659,827,0,,,,,,
303660,827,0,,,,,,
303661,827,0,,,,,,
303662,827,1,,,,,,
303663,827,0,,,,,,
303664,827,0,,,,,,
303665,827,0,,,,,,
303666,827,1,,,,,,
303667,827,1,,,,,,
303668,827,1,,,,,,
