solution_id,problem_id,old_outcome,input_outcome,graph_outcome,mutation_outcome,input_result,graph_result,mutation_result
340229,800,0,,,,,,
340230,800,0,,,,,,
340231,800,1,,,,,,
340232,800,1,,,,,,
340233,800,1,,,,,,
340234,800,0,,,,,,
340235,800,0,,,,,,
340236,800,1,,,,,,
340237,800,0,,,,,,
340238,800,1,,,,,,
340239,800,1,,,,,,
340240,800,0,,,,,,
340241,800,0,,,,,,
340242,800,0,,,,,,
340243,800,0,,,,,,
340244,800,1,,,,,,
340245,800,0,,,,,,
340246,800,0,,,,,,
340247,800,0,,,,,,
340248,800,0,,,,,,
340249,800,1,,,,,,
340250,800,0,,,,,,
340251,800,0,,,,,,
340252,800,0,,,,,,
340253,800,0,,,,,,
340254,800,0,,,,,,
340255,800,1,,,,,,
340256,800,0,,,,,,
340257,800,0,,,,,,
340258,800,1,,,,,,
340259,800,0,,,,,,
340260,800,0,,,,,,
340261,800,0,,,,,,
340262,800,1,,,,,,
340263,800,0,,,,,,
340264,800,0,,,,,,
340265,800,0,,,,,,
340266,800,0,,,,,,
340267,800,0,,,,,,
340268,800,0,,,,,,
340269,800,0,,,,,,
340270,800,0,,,,,,
340271,800,1,,,,,,
340272,800,1,,,,,,
340273,800,1,,,,,,
340274,800,0,,,,,,
340275,800,0,,,,,,
340276,800,0,,,,,,
340277,800,1,,,,,,
340278,800,0,,,,,,
340279,800,1,,,,,,
340280,800,0,,,,,,
340281,800,0,,,,,,
340282,800,0,,,,,,
340283,800,1,,,,,,
340284,800,1,,,,,,
340285,800,0,,,,,,
340286,800,0,,,,,,
340287,800,1,,,,,,
340288,800,1,,,,,,
340289,800,0,,,,,,
340290,800,0,,,,,,
340291,800,0,,,,,,
340292,800,0,,,,,,
340293,800,0,,,,,,
340294,800,0,,,,,,
340295,800,0,,,,,,
340296,800,0,,,,,,
340297,800,0,,,,,,
340298,800,0,,,,,,
340299,800,0,,,,,,
340300,800,0,,,,,,
340301,800,0,,,,,,
340302,800,0,,,,,,
340303,800,1,,,,,,
340304,800,0,,,,,,
340305,800,0,,,,,,
340306,800,0,,,,,,
340307,800,0,,,,,,
340308,800,0,,,,,,
340309,800,0,,,,,,
340310,800,1,,,,,,
340311,800,0,,,,,,
340312,800,0,,,,,,
340313,800,1,,,,,,
340314,800,0,,,,,,
340315,800,0,,,,,,
340316,800,0,,,,,,
340317,800,0,,,,,,
340318,800,0,,,,,,
340319,800,0,,,,,,
340320,800,0,,,,,,
340321,800,0,,,,,,
340322,800,0,,,,,,
340323,800,0,,,,,,
340324,800,0,,,,,,
340325,800,0,,,,,,
340326,800,1,,,,,,
340327,800,0,,,,,,
340328,800,1,,,,,,
340329,800,0,,,,,,
340330,800,0,,,,,,
340331,800,0,,,,,,
340332,800,0,,,,,,
340333,800,0,,,,,,
340334,800,0,,,,,,
340335,800,0,,,,,,
340336,800,1,,,,,,
340337,800,1,,,,,,
340338,800,0,,,,,,
340339,800,0,,,,,,
340340,800,0,,,,,,
340341,800,0,,,,,,
340342,800,0,,,,,,
340343,800,1,,,,,,
340344,800,0,,,,,,
340345,800,0,,,,,,
340346,800,0,,,,,,
340347,800,0,,,,,,
340348,800,0,,,,,,
340349,800,0,,,,,,
340350,800,0,,,,,,
340351,800,0,,,,,,
340352,800,0,,,,,,
340353,800,0,,,,,,
340354,800,0,,,,,,
340355,800,0,,,,,,
340356,800,0,,,,,,
340357,800,0,,,,,,
340358,800,1,,,,,,
340359,800,0,,,,,,
340360,800,0,,,,,,
340361,800,0,,,,,,
340362,800,0,,,,,,
340363,800,0,,,,,,
340364,800,0,,,,,,
340365,800,1,,,,,,
340366,800,1,,,,,,
340367,800,0,,,,,,
340368,800,0,,,,,,
340369,800,1,,,,,,
340370,800,0,,,,,,
340371,800,1,,,,,,
340372,800,0,,,,,,
340373,800,0,,,,,,
340374,800,0,,,,,,
340375,800,0,,,,,,
340376,800,0,,,,,,
340377,800,0,,,,,,
340378,800,0,,,,,,
340379,800,0,,,,,,
340380,800,1,,,,,,
340381,800,0,,,,,,
340382,800,0,,,,,,
340383,800,0,,,,,,
