solution_id,problem_id,old_outcome,input_outcome,graph_outcome,mutation_outcome,input_result,graph_result,mutation_result
288672,817,0,,,,,,
288673,817,0,,,,,,
288674,817,1,,,,,,
288675,817,0,,,,,,
288676,817,1,,,,,,
288677,817,0,,,,,,
288678,817,0,,,,,,
288679,817,0,,,,,,
288680,817,0,,,,,,
288681,817,1,,,,,,
288682,817,1,,,,,,
288683,817,0,,,,,,
288684,817,1,,,,,,
288685,817,0,,,,,,
288686,817,0,,,,,,
288687,817,0,,,,,,
288688,817,0,,,,,,
288689,817,0,,,,,,
288690,817,0,,,,,,
288691,817,0,,,,,,
288692,817,0,,,,,,
288693,817,0,,,,,,
288694,817,0,,,,,,
288695,817,0,,,,,,
288696,817,0,,,,,,
288697,817,0,,,,,,
288698,817,0,,,,,,
288699,817,0,,,,,,
288700,817,0,,,,,,
288701,817,0,,,,,,
288702,817,1,,,,,,
288703,817,0,,,,,,
288704,817,0,,,,,,
288705,817,0,,,,,,
288706,817,0,,,,,,
288707,817,0,,,,,,
288708,817,1,,,,,,
288709,817,0,,,,,,
288710,817,1,,,,,,
288711,817,1,,,,,,
288712,817,0,,,,,,
288713,817,0,,,,,,
288714,817,0,,,,,,
288715,817,0,,,,,,
288716,817,0,,,,,,
288717,817,0,,,,,,
288718,817,0,,,,,,
288719,817,0,,,,,,
288720,817,0,,,,,,
288721,817,0,,,,,,
288722,817,0,,,,,,
288723,817,0,,,,,,
288724,817,0,,,,,,
288725,817,0,,,,,,
288726,817,0,,,,,,
288727,817,0,,,,,,
288728,817,0,,,,,,
288729,817,0,,,,,,
288730,817,0,,,,,,
288731,817,0,,,,,,
288732,817,1,,,,,,
288733,817,0,,,,,,
288734,817,0,,,,,,
288735,817,0,,,,,,
288736,817,0,,,,,,
288737,817,0,,,,,,
288738,817,0,,,,,,
288739,817,0,,,,,,
288740,817,0,,,,,,
288741,817,0,,,,,,
288742,817,1,,,,,,
288743,817,0,,,,,,
288744,817,1,,,,,,
288745,817,1,,,,,,
288746,817,0,,,,,,
288747,817,0,,,,,,
288748,817,0,,,,,,
288749,817,0,,,,,,
288750,817,0,,,,,,
288751,817,0,,,,,,
288752,817,0,,,,,,
288753,817,0,,,,,,
288754,817,0,,,,,,
288755,817,0,,,,,,
288756,817,0,,,,,,
288757,817,0,,,,,,
288758,817,0,,,,,,
288759,817,0,,,,,,
288760,817,0,,,,,,
288761,817,0,,,,,,
288762,817,0,,,,,,
288763,817,0,,,,,,
288764,817,0,,,,,,
288765,817,0,,,,,,
288766,817,0,,,,,,
288767,817,0,,,,,,
288768,817,0,,,,,,
288769,817,0,,,,,,
288770,817,0,,,,,,
288771,817,0,,,,,,
288772,817,0,,,,,,
288773,817,0,,,,,,
288774,817,0,,,,,,
288775,817,0,,,,,,
288776,817,0,,,,,,
288777,817,0,,,,,,
288778,817,0,,,,,,
288779,817,0,,,,,,
288780,817,0,,,,,,
288781,817,0,,,,,,
288782,817,0,,,,,,
288783,817,0,,,,,,
288784,817,0,,,,,,
288785,817,0,,,,,,
288786,817,0,,,,,,
288787,817,1,,,,,,
288788,817,0,,,,,,
288789,817,0,,,,,,
288790,817,1,,,,,,
288791,817,0,,,,,,
288792,817,0,,,,,,
288793,817,0,,,,,,
288794,817,0,,,,,,
288795,817,0,,,,,,
288796,817,0,,,,,,
288797,817,0,,,,,,
288798,817,0,,,,,,
288799,817,1,,,,,,
288800,817,0,,,,,,
288801,817,0,,,,,,
288802,817,0,,,,,,
288803,817,0,,,,,,
288804,817,0,,,,,,
288805,817,0,,,,,,
288806,817,0,,,,,,
288807,817,0,,,,,,
288808,817,0,,,,,,
288809,817,0,,,,,,
288810,817,0,,,,,,
288811,817,0,,,,,,
288812,817,0,,,,,,
288813,817,0,,,,,,
288814,817,1,,,,,,
288815,817,0,,,,,,
288816,817,1,,,,,,
288817,817,1,,,,,,
288818,817,0,,,,,,
288819,817,0,,,,,,
288820,817,0,,,,,,
288821,817,0,,,,,,
288822,817,0,,,,,,
288823,817,0,,,,,,
288824,817,0,,,,,,
288825,817,0,,,,,,
288826,817,0,,,,,,
288827,817,0,,,,,,
288828,817,0,,,,,,
288829,817,0,,,,,,
288830,817,0,,,,,,
288831,817,0,,,,,,
288832,817,0,,,,,,
288833,817,1,,,,,,
288834,817,0,,,,,,
288835,817,0,,,,,,
288836,817,0,,,,,,
288837,817,1,,,,,,
288838,817,0,,,,,,
288839,817,0,,,,,,
288840,817,1,,,,,,
288841,817,0,,,,,,
288842,817,0,,,,,,
288843,817,1,,,,,,
288844,817,0,,,,,,
288845,817,0,,,,,,
288846,817,0,,,,,,
288847,817,0,,,,,,
288848,817,1,,,,,,
288849,817,0,,,,,,
288850,817,0,,,,,,
288851,817,0,,,,,,
288852,817,0,,,,,,
288853,817,0,,,,,,
288854,817,0,,,,,,
288855,817,0,,,,,,
288856,817,0,,,,,,
288857,817,0,,,,,,
288858,817,0,,,,,,
288859,817,1,,,,,,
288860,817,0,,,,,,
288861,817,0,,,,,,
288862,817,0,,,,,,
288863,817,0,,,,,,
288864,817,0,,,,,,
288865,817,0,,,,,,
288866,817,0,,,,,,
288867,817,0,,,,,,
288868,817,0,,,,,,
288869,817,0,,,,,,
288870,817,0,,,,,,
288871,817,0,,,,,,
288872,817,0,,,,,,
288873,817,1,,,,,,
288874,817,1,,,,,,
288875,817,1,,,,,,
288876,817,1,,,,,,
288877,817,0,,,,,,
288878,817,0,,,,,,
288879,817,0,,,,,,
288880,817,0,,,,,,
288881,817,0,,,,,,
288882,817,1,,,,,,
288883,817,1,,,,,,
288884,817,0,,,,,,
288885,817,0,,,,,,
288886,817,1,,,,,,
288887,817,0,,,,,,
288888,817,0,,,,,,
288889,817,0,,,,,,
288890,817,0,,,,,,
288891,817,0,,,,,,
288892,817,0,,,,,,
288893,817,0,,,,,,
288894,817,1,,,,,,
288895,817,0,,,,,,
288896,817,0,,,,,,
288897,817,0,,,,,,
288898,817,0,,,,,,
288899,817,0,,,,,,
288900,817,1,,,,,,
288901,817,0,,,,,,
288902,817,0,,,,,,
288903,817,1,,,,,,
288904,817,0,,,,,,
288905,817,0,,,,,,
288906,817,1,,,,,,
288907,817,0,,,,,,
288908,817,0,,,,,,
288909,817,0,,,,,,
288910,817,1,,,,,,
288911,817,0,,,,,,
288912,817,0,,,,,,
288913,817,0,,,,,,
288914,817,0,,,,,,
288915,817,0,,,,,,
288916,817,0,,,,,,
288917,817,0,,,,,,
288918,817,0,,,,,,
288919,817,0,,,,,,
288920,817,0,,,,,,
288921,817,0,,,,,,
288922,817,1,,,,,,
288923,817,0,,,,,,
288924,817,0,,,,,,
288925,817,1,,,,,,
288926,817,0,,,,,,
288927,817,0,,,,,,
288928,817,0,,,,,,
288929,817,0,,,,,,
288930,817,0,,,,,,
288931,817,0,,,,,,
288932,817,0,,,,,,
288933,817,0,,,,,,
288934,817,0,,,,,,
288935,817,0,,,,,,
288936,817,0,,,,,,
288937,817,0,,,,,,
288938,817,0,,,,,,
288939,817,0,,,,,,
288940,817,1,,,,,,
288941,817,1,,,,,,
288942,817,0,,,,,,
288943,817,1,,,,,,
288944,817,0,,,,,,
288945,817,0,,,,,,
288946,817,0,,,,,,
288947,817,0,,,,,,
288948,817,0,,,,,,
288949,817,0,,,,,,
288950,817,0,,,,,,
288951,817,0,,,,,,
288952,817,0,,,,,,
288953,817,0,,,,,,
288954,817,0,,,,,,
288955,817,0,,,,,,
288956,817,0,,,,,,
288957,817,0,,,,,,
288958,817,0,,,,,,
288959,817,1,,,,,,
288960,817,0,,,,,,
288961,817,0,,,,,,
288962,817,0,,,,,,
288963,817,0,,,,,,
288964,817,0,,,,,,
288965,817,0,,,,,,
288966,817,0,,,,,,
288967,817,0,,,,,,
288968,817,1,,,,,,
288969,817,0,,,,,,
288970,817,0,,,,,,
288971,817,0,,,,,,
288972,817,0,,,,,,
288973,817,0,,,,,,
288974,817,0,,,,,,
288975,817,0,,,,,,
288976,817,0,,,,,,
288977,817,0,,,,,,
288978,817,0,,,,,,
288979,817,0,,,,,,
288980,817,0,,,,,,
288981,817,0,,,,,,
288982,817,0,,,,,,
288983,817,0,,,,,,
288984,817,0,,,,,,
288985,817,1,,,,,,
288986,817,0,,,,,,
288987,817,0,,,,,,
288988,817,0,,,,,,
288989,817,0,,,,,,
288990,817,0,,,,,,
288991,817,0,,,,,,
288992,817,0,,,,,,
288993,817,0,,,,,,
288994,817,0,,,,,,
288995,817,0,,,,,,
288996,817,0,,,,,,
288997,817,0,,,,,,
288998,817,0,,,,,,
288999,817,0,,,,,,
289000,817,0,,,,,,
289001,817,0,,,,,,
289002,817,0,,,,,,
289003,817,0,,,,,,
289004,817,0,,,,,,
289005,817,0,,,,,,
289006,817,0,,,,,,
289007,817,0,,,,,,
289008,817,0,,,,,,
289009,817,0,,,,,,
289010,817,0,,,,,,
289011,817,0,,,,,,
289012,817,1,,,,,,
289013,817,1,,,,,,
289014,817,0,,,,,,
289015,817,0,,,,,,
289016,817,1,,,,,,
289017,817,0,,,,,,
289018,817,0,,,,,,
289019,817,0,,,,,,
289020,817,0,,,,,,
